match,start_time,market_name,home_team,away_team,line,over_price,under_price,agency
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.62,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,3.6,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,5.8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.38,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.28,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.98,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,2.55,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.8199999999999998,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,2.85,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.42,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,8.75,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.5,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.17,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,5.25,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,2.15,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.19,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,3.45,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.28,1.24,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,2.5,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,8,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.94,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,3.35,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.17,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.19,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.8,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.06,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.24,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.26,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,2.1,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.11,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.3599999999999999,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,3.6,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,5.5,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,5.25,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.06,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,2.85,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,7.5,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.11,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.5,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.42,Neds
Texas Rangers v New York Yankees,2025-08-05 09:35:00,Total Runs Over/Under,Texas Rangers,New York Yankees,NA,1.08,1.62,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.62,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,3.6,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,5.8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.38,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.28,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.98,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,2.55,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.8199999999999998,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,2.85,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.42,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,8.75,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.5,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.17,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,5.25,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,2.15,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.19,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,3.45,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,1.13,1.24,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.67,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,2.05,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.32,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,2.25,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,11,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,7,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,4,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.48,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.24,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,3.35,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.3599999999999999,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.16,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,4.25,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.8199999999999998,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.11,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.53,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,6.6,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.11,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,3,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.26,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,1.16,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,10,Neds
Atlanta Braves v Milwaukee Brewers,2025-08-05 08:45:00,Total Runs Over/Under,Atlanta Braves,Milwaukee Brewers,NA,2.2,2.45,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.5,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.38,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.07,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,2.85,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.24,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.11,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,3.45,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.94,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.6,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,2.1,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.17,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.19,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.26,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.11,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,5.25,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.8,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.3599999999999999,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,8,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,1.06,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,8,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,2.5,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,5.5,Neds
New York Mets v Cleveland Guardians,2025-08-05 08:40:00,Total Runs Over/Under,New York Mets,Cleveland Guardians,NA,3,3.35,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.12,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.26,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,5.5,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,8.75,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.67,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.38,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.3,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.55,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,2,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.2,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,3.8,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,2.7,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,6.2,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,3.6,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.08,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.12,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,8.75,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.85,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.45,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.2,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,3,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,2.2,Neds
Miami Marlins v Houston Astros,2025-08-05 08:10:00,Total Runs Over/Under,Miami Marlins,Houston Astros,NA,1.1400000000000001,1.09,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.62,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,3.6,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,5.8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.38,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.28,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.98,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,8,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.11,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,2.55,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.8199999999999998,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,2.85,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.42,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,8.75,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.5,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.17,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,5.25,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,2.15,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.07,Neds
Los Angeles Dodgers v St. Louis Cardinals,2025-08-05 11:40:00,Total Runs Over/Under,Los Angeles Dodgers,St. Louis Cardinals,NA,8,1.19,Neds
