match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Jonah Bride,Miami Marlins,0.5,1.71,NA,Pointsbet,Minnesota Twins,2285903,87708780,91
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Jonah Bride,Miami Marlins,1.5,5,NA,Pointsbet,Minnesota Twins,2285903,87708780,92
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Jonah Bride,Miami Marlins,2.5,21,NA,Pointsbet,Minnesota Twins,2285903,87708780,93
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Willi Castro,Minnesota Twins,0.5,1.67,NA,Pointsbet,Cleveland Guardians,2285903,87708780,97
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Willi Castro,Minnesota Twins,1.5,4.5,NA,Pointsbet,Cleveland Guardians,2285903,87708780,98
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Willi Castro,Minnesota Twins,2.5,18,NA,Pointsbet,Cleveland Guardians,2285903,87708780,99
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Carson Mccusker,NA,0.5,1.59,NA,Pointsbet,NA,2285903,87708780,103
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Carson Mccusker,NA,1.5,4.3,NA,Pointsbet,NA,2285903,87708780,104
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,Carson Mccusker,NA,2.5,15,NA,Pointsbet,NA,2285903,87708780,105
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,William Brennan,NA,0.5,1.63,NA,Pointsbet,NA,2285903,87708780,109
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,William Brennan,NA,1.5,4.75,NA,Pointsbet,NA,2285903,87708780,110
Minnesota Twins v Cleveland Guardians,Minnesota Twins,Cleveland Guardians,Batter Hits,William Brennan,NA,2.5,16,NA,Pointsbet,NA,2285903,87708780,111
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Masyn Winn,St. Louis Cardinals,0.5,1.4,NA,Pointsbet,Detroit Tigers,2285904,87722217,1
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Masyn Winn,St. Louis Cardinals,1.5,3.1,NA,Pointsbet,Detroit Tigers,2285904,87722217,2
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Masyn Winn,St. Louis Cardinals,2.5,10,NA,Pointsbet,Detroit Tigers,2285904,87722217,3
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Victor Scott Ii,NA,0.5,1.59,NA,Pointsbet,NA,2285904,87722217,7
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Victor Scott Ii,NA,1.5,4.3,NA,Pointsbet,NA,2285904,87722217,8
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Victor Scott Ii,NA,2.5,16,NA,Pointsbet,NA,2285904,87722217,9
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Lars Nootbaar,St. Louis Cardinals,0.5,1.36,NA,Pointsbet,Detroit Tigers,2285904,87722217,19
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Lars Nootbaar,St. Louis Cardinals,1.5,3,NA,Pointsbet,Detroit Tigers,2285904,87722217,20
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Lars Nootbaar,St. Louis Cardinals,2.5,9.5,NA,Pointsbet,Detroit Tigers,2285904,87722217,21
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Nolan Arenado,St. Louis Cardinals,0.5,1.5,NA,Pointsbet,Detroit Tigers,2285904,87722217,25
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Nolan Arenado,St. Louis Cardinals,1.5,3.8,NA,Pointsbet,Detroit Tigers,2285904,87722217,26
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Nolan Arenado,St. Louis Cardinals,2.5,13,NA,Pointsbet,Detroit Tigers,2285904,87722217,27
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Willson Contreras,St. Louis Cardinals,0.5,1.42,NA,Pointsbet,Detroit Tigers,2285904,87722217,31
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Willson Contreras,St. Louis Cardinals,1.5,3.3,NA,Pointsbet,Detroit Tigers,2285904,87722217,32
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Willson Contreras,St. Louis Cardinals,2.5,11,NA,Pointsbet,Detroit Tigers,2285904,87722217,33
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Pedro Pages,NA,0.5,1.67,NA,Pointsbet,NA,2285904,87722217,37
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Pedro Pages,NA,1.5,4.5,NA,Pointsbet,NA,2285904,87722217,38
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Pedro Pages,NA,2.5,16,NA,Pointsbet,NA,2285904,87722217,39
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Ivan Herrera,NA,0.5,1.44,NA,Pointsbet,NA,2285904,87722217,43
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Ivan Herrera,NA,1.5,3.4,NA,Pointsbet,NA,2285904,87722217,44
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Ivan Herrera,NA,2.5,11.5,NA,Pointsbet,NA,2285904,87722217,45
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Spencer Torkelson,Detroit Tigers,0.5,1.59,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,49
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Spencer Torkelson,Detroit Tigers,1.5,4.1,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,50
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Spencer Torkelson,Detroit Tigers,2.5,15,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,51
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Gleyber Torres,Detroit Tigers,0.5,1.36,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,55
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Gleyber Torres,Detroit Tigers,1.5,3,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,56
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Gleyber Torres,Detroit Tigers,2.5,9,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,57
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Riley Greene,Detroit Tigers,0.5,1.4,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,67
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Riley Greene,Detroit Tigers,1.5,3.2,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,68
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Riley Greene,Detroit Tigers,2.5,10,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,69
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Colt Keith,Detroit Tigers,0.5,1.53,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,73
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Colt Keith,Detroit Tigers,1.5,3.8,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,74
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Colt Keith,Detroit Tigers,2.5,13,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,75
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Zach Mckinstry,NA,0.5,1.57,NA,Pointsbet,NA,2285904,87722217,79
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Zach Mckinstry,NA,1.5,4.1,NA,Pointsbet,NA,2285904,87722217,80
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Zach Mckinstry,NA,2.5,14,NA,Pointsbet,NA,2285904,87722217,81
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Brendan Donovan,St. Louis Cardinals,0.5,1.33,NA,Pointsbet,Detroit Tigers,2285904,87722217,85
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Brendan Donovan,St. Louis Cardinals,1.5,2.9,NA,Pointsbet,Detroit Tigers,2285904,87722217,86
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Brendan Donovan,St. Louis Cardinals,2.5,9,NA,Pointsbet,Detroit Tigers,2285904,87722217,87
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Alec Burleson,St. Louis Cardinals,0.5,1.42,NA,Pointsbet,Detroit Tigers,2285904,87722217,91
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Alec Burleson,St. Louis Cardinals,1.5,3.3,NA,Pointsbet,Detroit Tigers,2285904,87722217,92
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Alec Burleson,St. Louis Cardinals,2.5,11.5,NA,Pointsbet,Detroit Tigers,2285904,87722217,93
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Dillon Dingler,Detroit Tigers,0.5,1.71,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,97
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Dillon Dingler,Detroit Tigers,1.5,4.75,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,98
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Dillon Dingler,Detroit Tigers,2.5,18,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,99
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Trey Sweeney,Detroit Tigers,0.5,1.53,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,103
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Trey Sweeney,Detroit Tigers,1.5,3.8,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,104
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Trey Sweeney,Detroit Tigers,2.5,13,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,105
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Kerry Carpenter,Detroit Tigers,0.5,1.4,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,109
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Kerry Carpenter,Detroit Tigers,1.5,3.1,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,110
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Kerry Carpenter,Detroit Tigers,2.5,9,NA,Pointsbet,St. Louis Cardinals,2285904,87722217,111
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Akil Baddoo,NA,0.5,1.87,NA,Pointsbet,NA,2285904,87722217,115
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Akil Baddoo,NA,1.5,5.75,NA,Pointsbet,NA,2285904,87722217,116
St. Louis Cardinals v Detroit Tigers,St. Louis Cardinals,Detroit Tigers,Batter Hits,Akil Baddoo,NA,2.5,23,NA,Pointsbet,NA,2285904,87722217,117
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Bryce Harper,Philadelphia Phillies,0.5,1.29,NA,Pointsbet,Colorado Rockies,2285969,87707831,1
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Bryce Harper,Philadelphia Phillies,1.5,2.6,NA,Pointsbet,Colorado Rockies,2285969,87707831,2
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Bryce Harper,Philadelphia Phillies,2.5,6.5,NA,Pointsbet,Colorado Rockies,2285969,87707831,3
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Bryce Harper,Philadelphia Phillies,3.5,21,NA,Pointsbet,Colorado Rockies,2285969,87707831,4
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Trea Turner,Philadelphia Phillies,0.5,1.18,NA,Pointsbet,Colorado Rockies,2285969,87707831,7
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Trea Turner,Philadelphia Phillies,1.5,2.05,NA,Pointsbet,Colorado Rockies,2285969,87707831,8
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Trea Turner,Philadelphia Phillies,2.5,4.75,NA,Pointsbet,Colorado Rockies,2285969,87707831,9
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Trea Turner,Philadelphia Phillies,3.5,16,NA,Pointsbet,Colorado Rockies,2285969,87707831,10
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Nicholas Castellanos,NA,0.5,1.2,NA,Pointsbet,NA,2285969,87707831,13
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Nicholas Castellanos,NA,1.5,2.15,NA,Pointsbet,NA,2285969,87707831,14
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Nicholas Castellanos,NA,2.5,5.25,NA,Pointsbet,NA,2285969,87707831,15
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Nicholas Castellanos,NA,3.5,16,NA,Pointsbet,NA,2285969,87707831,16
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,J.T. Realmuto,Philadelphia Phillies,0.5,1.24,NA,Pointsbet,Colorado Rockies,2285969,87707831,19
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,J.T. Realmuto,Philadelphia Phillies,1.5,2.35,NA,Pointsbet,Colorado Rockies,2285969,87707831,20
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,J.T. Realmuto,Philadelphia Phillies,2.5,6,NA,Pointsbet,Colorado Rockies,2285969,87707831,21
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,J.T. Realmuto,Philadelphia Phillies,3.5,21,NA,Pointsbet,Colorado Rockies,2285969,87707831,22
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Kyle Schwarber,Philadelphia Phillies,0.5,1.36,NA,Pointsbet,Colorado Rockies,2285969,87707831,25
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Kyle Schwarber,Philadelphia Phillies,1.5,3,NA,Pointsbet,Colorado Rockies,2285969,87707831,26
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Kyle Schwarber,Philadelphia Phillies,2.5,9.5,NA,Pointsbet,Colorado Rockies,2285969,87707831,27
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Alec Bohm,Philadelphia Phillies,0.5,1.22,NA,Pointsbet,Colorado Rockies,2285969,87707831,31
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Alec Bohm,Philadelphia Phillies,1.5,2.3,NA,Pointsbet,Colorado Rockies,2285969,87707831,32
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Alec Bohm,Philadelphia Phillies,2.5,6,NA,Pointsbet,Colorado Rockies,2285969,87707831,33
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Alec Bohm,Philadelphia Phillies,3.5,18,NA,Pointsbet,Colorado Rockies,2285969,87707831,34
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Tyler Freeman,Colorado Rockies,0.5,1.48,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,37
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Tyler Freeman,Colorado Rockies,1.5,3.4,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,38
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Tyler Freeman,Colorado Rockies,2.5,11,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,39
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Ezequiel Tovar,Colorado Rockies,0.5,1.36,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,49
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Ezequiel Tovar,Colorado Rockies,1.5,2.9,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,50
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Ezequiel Tovar,Colorado Rockies,2.5,9,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,51
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Hunter Goodman,Colorado Rockies,0.5,1.4,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,55
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Hunter Goodman,Colorado Rockies,1.5,3,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,56
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Hunter Goodman,Colorado Rockies,2.5,9,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,57
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Ryan Mcmahon,NA,0.5,1.59,NA,Pointsbet,NA,2285969,87707831,61
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Ryan Mcmahon,NA,1.5,4.3,NA,Pointsbet,NA,2285969,87707831,62
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Ryan Mcmahon,NA,2.5,15,NA,Pointsbet,NA,2285969,87707831,63
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Jordan Beck,Colorado Rockies,0.5,1.42,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,67
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Jordan Beck,Colorado Rockies,1.5,3.2,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,68
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Jordan Beck,Colorado Rockies,2.5,10,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,69
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Adael Amador,NA,0.5,1.63,NA,Pointsbet,NA,2285969,87707831,73
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Adael Amador,NA,1.5,4.3,NA,Pointsbet,NA,2285969,87707831,74
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Adael Amador,NA,2.5,18,NA,Pointsbet,NA,2285969,87707831,75
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Mike Toglia,NA,0.5,1.56,NA,Pointsbet,NA,2285969,87707831,79
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Mike Toglia,NA,1.5,4,NA,Pointsbet,NA,2285969,87707831,80
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Mike Toglia,NA,2.5,14,NA,Pointsbet,NA,2285969,87707831,81
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Brenton Doyle,Colorado Rockies,0.5,1.48,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,85
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Brenton Doyle,Colorado Rockies,1.5,3.5,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,86
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Brenton Doyle,Colorado Rockies,2.5,11.5,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,87
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Jacob Stallings,Colorado Rockies,0.5,1.69,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,91
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Jacob Stallings,Colorado Rockies,1.5,4.5,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,92
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Jacob Stallings,Colorado Rockies,2.5,16,NA,Pointsbet,Philadelphia Phillies,2285969,87707831,93
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Johan Rojas,Philadelphia Phillies,0.5,1.63,NA,Pointsbet,Colorado Rockies,2285969,87707831,97
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Johan Rojas,Philadelphia Phillies,1.5,4.3,NA,Pointsbet,Colorado Rockies,2285969,87707831,98
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Johan Rojas,Philadelphia Phillies,2.5,15,NA,Pointsbet,Colorado Rockies,2285969,87707831,99
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Edmundo Sosa,Philadelphia Phillies,0.5,1.53,NA,Pointsbet,Colorado Rockies,2285969,87707831,103
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Edmundo Sosa,Philadelphia Phillies,1.5,3.8,NA,Pointsbet,Colorado Rockies,2285969,87707831,104
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Edmundo Sosa,Philadelphia Phillies,2.5,13,NA,Pointsbet,Colorado Rockies,2285969,87707831,105
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Weston Wilson,NA,0.5,1.71,NA,Pointsbet,NA,2285969,87707831,109
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Weston Wilson,NA,1.5,4.75,NA,Pointsbet,NA,2285969,87707831,110
Colorado Rockies v Philadelphia Phillies,Colorado Rockies,Philadelphia Phillies,Batter Hits,Weston Wilson,NA,2.5,18,NA,Pointsbet,NA,2285969,87707831,111
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Jonathan India,Kansas City Royals,0.5,1.59,NA,Pointsbet,San Francisco Giants,2285998,87710506,1
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Jonathan India,Kansas City Royals,1.5,4.1,NA,Pointsbet,San Francisco Giants,2285998,87710506,2
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Jonathan India,Kansas City Royals,2.5,15,NA,Pointsbet,San Francisco Giants,2285998,87710506,3
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Bobby Witt Jr.,Kansas City Royals,0.5,1.31,NA,Pointsbet,San Francisco Giants,2285998,87710506,7
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Bobby Witt Jr.,Kansas City Royals,1.5,2.65,NA,Pointsbet,San Francisco Giants,2285998,87710506,8
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Bobby Witt Jr.,Kansas City Royals,2.5,7.5,NA,Pointsbet,San Francisco Giants,2285998,87710506,9
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Drew Waters,NA,0.5,1.87,NA,Pointsbet,NA,2285998,87710506,13
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Drew Waters,NA,1.5,6,NA,Pointsbet,NA,2285998,87710506,14
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Vinnie Pasquantino,Kansas City Royals,0.5,1.56,NA,Pointsbet,San Francisco Giants,2285998,87710506,19
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Vinnie Pasquantino,Kansas City Royals,1.5,4.3,NA,Pointsbet,San Francisco Giants,2285998,87710506,20
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Vinnie Pasquantino,Kansas City Royals,2.5,16,NA,Pointsbet,San Francisco Giants,2285998,87710506,21
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Maikel Garcia,Kansas City Royals,0.5,1.53,NA,Pointsbet,San Francisco Giants,2285998,87710506,25
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Maikel Garcia,Kansas City Royals,1.5,4,NA,Pointsbet,San Francisco Giants,2285998,87710506,26
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Maikel Garcia,Kansas City Royals,2.5,15,NA,Pointsbet,San Francisco Giants,2285998,87710506,27
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Salvador Perez,Kansas City Royals,0.5,1.44,NA,Pointsbet,San Francisco Giants,2285998,87710506,31
San Francisco Giants v Kansas City Royals,San Francisco Giants,Kansas City Royals,Batter Hits,Salvador Perez,Kansas City Royals,1.5,3.4,NA,Pointsbet,San Francisco Giants,2285998,87710506,32
