match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Aaron Judge,New York Yankees,0.5,2.1,1.67,Pointsbet,Minnesota Twins,2427675,95661544,15
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Austin Martin,NA,0.5,3.3,1.29,Pointsbet,NA,2427675,95661544,21
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Austin Wells,New York Yankees,0.5,2.7,1.4,Pointsbet,Minnesota Twins,2427675,95661544,9
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Byron Buxton,Minnesota Twins,0.5,2.7,1.4,Pointsbet,New York Yankees,2427675,95661544,27
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Ben Rice,New York Yankees,0.5,2.35,1.53,Pointsbet,Minnesota Twins,2427675,95661544,7
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Cody Bellinger,New York Yankees,0.5,2.4,1.5,Pointsbet,Minnesota Twins,2427675,95661544,11
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Jose Caballero,Tampa Bay Rays,0.5,3.7,1.24,Pointsbet,Minnesota Twins,2427675,95661544,13
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,NA,NA,0.5,2.6,1.42,Pointsbet,NA,2427675,95661544,3
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Kody Clemens,Minnesota Twins,0.5,3.1,1.31,Pointsbet,New York Yankees,2427675,95661544,23
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Luke Keaschall,NA,0.5,3.1,1.31,Pointsbet,NA,2427675,95661544,19
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Royce Lewis,Minnesota Twins,0.5,2.9,1.33,Pointsbet,New York Yankees,2427675,95661544,25
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Ryan Mcmahon,NA,0.5,3.25,1.29,Pointsbet,NA,2427675,95661544,5
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Trent Grisham,New York Yankees,0.5,2.7,1.4,Pointsbet,Minnesota Twins,2427675,95661544,1
Minnesota Twins v New York Yankees,Minnesota Twins,New York Yankees,Batter RBIs,Trevor Larnach,Minnesota Twins,0.5,3.6,1.25,Pointsbet,New York Yankees,2427675,95661544,17
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Andrew Benintendi,Chicago White Sox,0.5,3,1.33,Pointsbet,Baltimore Orioles,2427676,95661923,9
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Colton Cowser,NA,0.5,3.1,1.31,Pointsbet,NA,2427676,95661923,25
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Coby Mayo,Baltimore Orioles,0.5,3.4,1.27,Pointsbet,Chicago White Sox,2427676,95661923,23
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Chase Meidroth,Chicago White Sox,0.5,3.9,1.22,Pointsbet,Baltimore Orioles,2427676,95661923,1
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Dylan Beavers,NA,0.5,2.9,1.33,Pointsbet,NA,2427676,95661923,21
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Emmanuel Rivera,Baltimore Orioles,0.5,3,1.33,Pointsbet,Chicago White Sox,2427676,95661923,27
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Gunnar Henderson,Baltimore Orioles,0.5,2.55,1.44,Pointsbet,Chicago White Sox,2427676,95661923,15
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Jackson Holliday,Baltimore Orioles,0.5,2.85,1.36,Pointsbet,Chicago White Sox,2427676,95661923,17
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Lenyn Sosa,Chicago White Sox,0.5,3,1.33,Pointsbet,Baltimore Orioles,2427676,95661923,13
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Mike Tauchman,Chicago White Sox,0.5,3.4,1.27,Pointsbet,Baltimore Orioles,2427676,95661923,3
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,NA,NA,0.5,3.7,1.24,Pointsbet,NA,2427676,95661923,7
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Miguel Vargas,Chicago White Sox,0.5,3,1.33,Pointsbet,Baltimore Orioles,2427676,95661923,5
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Samuel Basallo,NA,0.5,2.7,1.4,Pointsbet,NA,2427676,95661923,29
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Tyler O'neill,NA,0.5,2.55,1.44,Pointsbet,NA,2427676,95661923,19
Chicago White Sox v Baltimore Orioles,Chicago White Sox,Baltimore Orioles,Batter RBIs,Will Robertson,NA,0.5,3.9,1.22,Pointsbet,NA,2427676,95661923,11
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Alec Burleson,St. Louis Cardinals,0.5,2.4,1.5,Pointsbet,Cincinnati Reds,2427677,95667897,27
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Austin Hays,NA,0.5,2.75,1.36,Pointsbet,NA,2427677,95667897,7
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Brendan Donovan,St. Louis Cardinals,0.5,2.85,1.36,Pointsbet,Cincinnati Reds,2427677,95667897,23
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,NA,NA,0.5,2.9,1.33,Pointsbet,NA,2427677,95667897,13
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,NA,NA,0.5,2.9,1.24,Pointsbet,NA,2427677,95667897,13
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ivan Herrera,St. Louis Cardinals,0.5,2.7,1.4,Pointsbet,Cincinnati Reds,2427677,95667897,31
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Ke'bryan Hayes,NA,0.5,3,1.33,Pointsbet,NA,2427677,95667897,1
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Lars Nootbaar,St. Louis Cardinals,0.5,2.6,1.42,Pointsbet,Cincinnati Reds,2427677,95667897,19
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Matt Mclain,NA,0.5,3.3,1.29,Pointsbet,NA,2427677,95667897,5
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Nolan Gorman,St. Louis Cardinals,0.5,3.3,1.29,Pointsbet,Cincinnati Reds,2427677,95667897,17
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Pedro Pages,St. Louis Cardinals,0.5,3.3,1.29,Pointsbet,Cincinnati Reds,2427677,95667897,29
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Spencer Steer,Cincinnati Reds,0.5,2.9,1.33,Pointsbet,St. Louis Cardinals,2427677,95667897,3
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Tj Friedl,NA,0.5,3.7,1.24,Pointsbet,NA,2427677,95667897,9
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Thomas Saggese,NA,0.5,3.25,1.29,Pointsbet,NA,2427677,95667897,21
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Tyler Stephenson,Cincinnati Reds,0.5,3,1.33,Pointsbet,St. Louis Cardinals,2427677,95667897,11
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,NA,NA,0.5,3.7,1.33,Pointsbet,NA,2427677,95667897,15
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,NA,NA,0.5,3.7,1.24,Pointsbet,NA,2427677,95667897,15
St. Louis Cardinals v Cincinnati Reds,St. Louis Cardinals,Cincinnati Reds,Batter RBIs,Willson Contreras,St. Louis Cardinals,0.5,2.35,1.53,Pointsbet,Cincinnati Reds,2427677,95667897,25
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Carlos Correa,Minnesota Twins,0.5,2.9,1.33,Pointsbet,Houston Astros,2427703,95661821,1
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Cody Freeman,NA,0.5,3.4,1.27,Pointsbet,NA,2427703,95661821,33
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Christian Walker,Houston Astros,0.5,2.7,1.4,Pointsbet,Texas Rangers,2427703,95661821,9
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jose Altuve,Houston Astros,0.5,2.75,1.36,Pointsbet,Texas Rangers,2427703,95661821,15
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Burger,Texas Rangers,0.5,2.7,1.4,Pointsbet,Houston Astros,2427703,95661821,25
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jonah Heim,Texas Rangers,0.5,3.4,1.27,Pointsbet,Houston Astros,2427703,95661821,29
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Jung,Texas Rangers,0.5,3.25,1.29,Pointsbet,Houston Astros,2427703,95661821,21
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jake Meyers,Houston Astros,0.5,3.3,1.29,Pointsbet,Texas Rangers,2427703,95661821,7
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Joc Pederson,NA,0.5,2.55,1.44,Pointsbet,NA,2427703,95661821,19
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jeremy Pena,Houston Astros,0.5,3.1,1.31,Pointsbet,Texas Rangers,2427703,95661821,3
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Jesus Sanchez,Miami Marlins,0.5,2.6,1.42,Pointsbet,Houston Astros,2427703,95661821,5
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Josh Smith,Texas Rangers,0.5,3.1,1.31,Pointsbet,Houston Astros,2427703,95661821,23
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Michael Helman,NA,0.5,3.6,1.25,Pointsbet,NA,2427703,95661821,27
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Wyatt Langford,Texas Rangers,0.5,2.85,1.36,Pointsbet,Houston Astros,2427703,95661821,31
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yordan Alvarez,NA,0.5,2.5,1.48,Pointsbet,NA,2427703,95661821,17
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yandy Diaz,Tampa Bay Rays,0.5,2.85,1.36,Pointsbet,Houston Astros,2427703,95661821,13
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,Yainer Diaz,Houston Astros,0.5,2.85,1.36,Pointsbet,Texas Rangers,2427703,95661821,13
Houston Astros v Texas Rangers,Houston Astros,Texas Rangers,Batter RBIs,NA,NA,0.5,4.2,1.19,Pointsbet,NA,2427703,95661821,11
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,NA,NA,0.5,2.7,1.4,Pointsbet,NA,2427806,95669250,27
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Alek Thomas,Arizona Diamondbacks,0.5,3.1,1.31,Pointsbet,San Francisco Giants,2427806,95669250,17
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Blaze Alexander,NA,0.5,2.9,1.33,Pointsbet,NA,2427806,95669250,21
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Corbin Carroll,Arizona Diamondbacks,0.5,2.25,1.59,Pointsbet,San Francisco Giants,2427806,95669250,19
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Casey Schmitt,San Francisco Giants,0.5,3,1.33,Pointsbet,Arizona Diamondbacks,2427806,95669250,3
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Gabriel Moreno,Arizona Diamondbacks,0.5,2.3,1.56,Pointsbet,San Francisco Giants,2427806,95669250,25
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Geraldo Perdomo,Arizona Diamondbacks,0.5,2.75,1.36,Pointsbet,San Francisco Giants,2427806,95669250,13
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Heliot Ramos,San Francisco Giants,0.5,2.9,1.33,Pointsbet,Arizona Diamondbacks,2427806,95669250,9
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Jake Mccarthy,NA,0.5,3.1,1.31,Pointsbet,NA,2427806,95669250,29
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Ketel Marte,Arizona Diamondbacks,0.5,2.2,1.63,Pointsbet,San Francisco Giants,2427806,95669250,15
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Matt Chapman,San Francisco Giants,0.5,2.5,1.48,Pointsbet,Arizona Diamondbacks,2427806,95669250,11
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Patrick Bailey,San Francisco Giants,0.5,3.4,1.27,Pointsbet,Arizona Diamondbacks,2427806,95669250,5
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Rafael Devers,Boston Red Sox,0.5,2.7,1.4,Pointsbet,Arizona Diamondbacks,2427806,95669250,7
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Tim Tawa,Arizona Diamondbacks,0.5,3.25,1.29,Pointsbet,San Francisco Giants,2427806,95669250,23
Arizona Diamondbacks v San Francisco Giants,Arizona Diamondbacks,San Francisco Giants,Batter RBIs,Willy Adames,San Francisco Giants,0.5,2.55,1.44,Pointsbet,Arizona Diamondbacks,2427806,95669250,1
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Andy Pages,Los Angeles Dodgers,0.5,2.9,1.33,Pointsbet,Philadelphia Phillies,2427819,95661753,25
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Bryce Harper,Philadelphia Phillies,0.5,2.6,1.42,Pointsbet,Los Angeles Dodgers,2427819,95661753,3
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Brandon Marsh,Philadelphia Phillies,0.5,3.4,1.27,Pointsbet,Los Angeles Dodgers,2427819,95661753,13
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Ben Rortvedt,NA,0.5,3.7,1.24,Pointsbet,NA,2427819,95661753,27
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Bryson Stott,Philadelphia Phillies,0.5,3.9,1.22,Pointsbet,Los Angeles Dodgers,2427819,95661753,7
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Donnie Walton,NA,0.5,3.9,1.22,Pointsbet,NA,2427819,95661753,17
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Freddie Freeman,Los Angeles Dodgers,0.5,2.6,1.42,Pointsbet,Philadelphia Phillies,2427819,95661753,19
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Harrison Bader,Minnesota Twins,0.5,3,1.33,Pointsbet,Los Angeles Dodgers,2427819,95661753,1
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,J.T. Realmuto,Philadelphia Phillies,0.5,2.85,1.36,Pointsbet,Los Angeles Dodgers,2427819,95661753,9
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Kyle Schwarber,Philadelphia Phillies,0.5,2.25,1.59,Pointsbet,Los Angeles Dodgers,2427819,95661753,11
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Mookie Betts,Los Angeles Dodgers,0.5,2.75,1.36,Pointsbet,Philadelphia Phillies,2427819,95661753,29
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Max Kepler,Philadelphia Phillies,0.5,3,1.33,Pointsbet,Los Angeles Dodgers,2427819,95661753,15
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Miguel Rojas,Los Angeles Dodgers,0.5,3.25,1.29,Pointsbet,Philadelphia Phillies,2427819,95661753,31
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Otto Kemp,NA,0.5,3.4,1.27,Pointsbet,NA,2427819,95661753,5
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Shohei Ohtani,Los Angeles Dodgers,0.5,2.6,1.42,Pointsbet,Philadelphia Phillies,2427819,95661753,21
Los Angeles Dodgers v Philadelphia Phillies,Los Angeles Dodgers,Philadelphia Phillies,Batter RBIs,Teoscar Hernandez,Los Angeles Dodgers,0.5,2.4,1.5,Pointsbet,Philadelphia Phillies,2427819,95661753,23
